id,label
test_8617,0.495165
test_8618,0.002014
test_8619,0.006257
test_8620,0.020601
test_8621,0.301376
test_8622,0.046551
test_8623,0.028977
test_8624,0.00344
test_8625,0.002728
test_8626,0.020223
test_8627,0.042286
test_8628,0.209989
test_8629,0.239034
test_8630,0.391917
test_8631,0.026288
test_8632,0.009857
test_8633,0.050359
test_8634,0.068809
test_8635,0.017952
test_8636,0.00789
test_8637,0.020477
test_8638,0.947829
test_8639,0.007293
test_8640,0.408077
test_8641,0.031111
test_8642,0.582155
test_8643,0.012833
test_8644,0.428136
test_8645,0.00926
test_8646,0.042587
test_8647,0.266087
test_8648,0.011745
test_8649,0.207761
test_8650,0.026027
test_8651,0.007744
test_8652,0.247977
test_8653,0.355785
test_8654,0.05217
test_8655,0.014562
test_8656,0.07924
test_8657,0.059917
test_8658,0.003868
test_8659,0.400273
test_8660,0.037141
test_8661,0.067444
test_8662,0.013588
test_8663,0.011239
test_8664,0.065068
test_8665,0.251018
test_8666,0.002894
test_8667,0.486613
test_8668,0.540254
test_8669,0.004773
test_8670,0.009278
test_8671,0.092456
test_8672,0.006155
test_8673,0.002582
test_8674,0.004378
test_8675,0.019556
test_8676,0.022169
test_8677,0.002791
test_8678,0.006828
test_8679,0.00355
test_8680,0.00433
test_8681,0.009046
test_8682,0.006962
test_8683,0.00467
test_8684,0.005114
test_8685,0.016882
test_8686,0.002767
test_8687,0.38829
test_8688,0.140165
test_8689,0.029909
test_8690,0.003272
test_8691,0.003257
test_8692,0.128669
test_8693,0.003147
test_8694,0.019485
test_8695,0.0191
test_8696,0.007572
test_8697,0.008122
test_8698,0.388069
test_8699,0.021544
test_8700,0.357486
test_8701,0.031672
test_8702,0.008041
test_8703,0.014878
test_8704,0.016057
test_8705,0.136777
test_8706,0.037769
test_8707,0.024822
test_8708,0.967694
test_8709,0.016892
test_8710,0.05813
test_8711,0.147548
test_8712,0.00324
test_8713,0.03074
test_8714,0.100186
test_8715,0.089893
test_8716,0.030105
test_8717,0.003621
test_8718,0.029314
test_8719,0.082122
test_8720,0.465851
test_8721,0.008207
test_8722,0.01084
test_8723,0.008927
test_8724,0.003235
test_8725,0.015794
test_8726,0.234388
test_8727,0.972452
test_8728,0.028916
test_8729,0.026401
test_8730,0.003397
test_8731,0.062831
test_8732,0.101452
test_8733,0.013572
test_8734,0.928756
test_8735,0.003406
test_8736,0.015895
test_8737,0.035526
test_8738,0.043217
test_8739,0.00375
test_8740,0.030442
test_8741,0.035545
test_8742,0.949315
test_8743,0.036102
test_8744,0.007876
test_8745,0.430958
test_8746,0.030242
test_8747,0.010695
test_8748,0.004442
test_8749,0.017579
test_8750,0.006528
test_8751,0.004689
test_8752,0.141018
test_8753,0.016472
test_8754,0.052332
test_8755,0.014813
test_8756,0.005884
test_8757,0.010138
test_8758,0.731573
test_8759,0.049048
test_8760,0.061058
test_8761,0.007517
test_8762,0.003059
test_8763,0.024457
test_8764,0.016306
test_8765,0.066225
test_8766,0.206578
test_8767,0.017517
test_8768,0.020799
test_8769,0.018139
test_8770,0.002123
test_8771,0.023678
test_8772,0.002948
test_8773,0.018033
test_8774,0.024525
test_8775,0.006204
test_8776,0.030075
test_8777,0.012195
test_8778,0.028651
test_8779,0.030822
test_8780,0.013594
test_8781,0.024186
test_8782,0.009501
test_8783,0.023016
test_8784,0.005598
test_8785,0.015745
test_8786,0.002692
test_8787,0.003468
test_8788,0.608085
test_8789,0.002651
test_8790,0.009989
test_8791,0.022322
test_8792,0.072202
test_8793,0.021463
test_8794,0.039043
test_8795,0.086398
test_8796,0.857737
test_8797,0.002982
test_8798,0.004041
test_8799,0.15045
test_8800,0.038132
test_8801,0.00687
test_8802,0.771996
test_8803,0.155481
test_8804,0.003018
test_8805,0.085201
test_8806,0.02551
test_8807,0.007076
test_8808,0.00515
test_8809,0.02201
test_8810,0.009266
test_8811,0.033052
test_8812,0.00359
test_8813,0.009694
test_8814,0.003471
test_8815,0.002708
test_8816,0.002044
test_8817,0.002619
test_8818,0.16131
test_8819,0.091448
test_8820,0.013776
test_8821,0.092171
test_8822,0.007157
test_8823,0.003894
test_8824,0.095524
test_8825,0.002234
test_8826,0.015223
test_8827,0.018797
test_8828,0.173181
test_8829,0.007576
test_8830,0.010338
test_8831,0.169233
test_8832,0.021067
test_8833,0.003352
test_8834,0.029334
test_8835,0.003147
test_8836,0.018285
test_8837,0.047885
test_8838,0.015421
test_8839,0.0073
test_8840,0.007251
test_8841,0.852462
test_8842,0.087958
test_8843,0.004928
test_8844,0.00488
test_8845,0.002619
test_8846,0.03199
test_8847,0.122302
test_8848,0.006038
test_8849,0.161625
test_8850,0.309219
test_8851,0.599893
test_8852,0.021997
test_8853,0.035716
test_8854,0.133131
test_8855,0.004028
test_8856,0.95668
test_8857,0.146372
test_8858,0.219859
test_8859,0.003344
test_8860,0.00287
test_8861,0.003528
test_8862,0.003899
test_8863,0.957343
test_8864,0.01624
test_8865,0.002373
test_8866,0.012225
test_8867,0.024179
test_8868,0.002241
test_8869,0.037301
test_8870,0.042832
test_8871,0.01095
test_8872,0.018169
test_8873,0.005563
test_8874,0.008474
test_8875,0.028425
test_8876,0.003081
test_8877,0.006343
test_8878,0.047132
test_8879,0.006537
test_8880,0.202531
test_8881,0.006736
test_8882,0.040729
test_8883,0.048218
test_8884,0.00293
test_8885,0.736795
test_8886,0.022714
test_8887,0.008196
test_8888,0.015259
test_8889,0.008619
test_8890,0.003246
test_8891,0.005359
test_8892,0.51163
test_8893,0.826627
test_8894,0.041468
test_8895,0.402654
test_8896,0.024378
test_8897,0.003326
test_8898,0.015427
test_8899,0.014781
test_8900,0.0035
test_8901,0.183223
test_8902,0.002361
test_8903,0.002619
test_8904,0.011532
test_8905,0.003055
test_8906,0.027485
test_8907,0.028366
test_8908,0.008981
test_8909,0.104
test_8910,0.038073
test_8911,0.002771
test_8912,0.150946
test_8913,0.001952
test_8914,0.018831
test_8915,0.021832
test_8916,0.00349
test_8917,0.130136
test_8918,0.003153
test_8919,0.003783
test_8920,0.017422
test_8921,0.605517
test_8922,0.004662
test_8923,0.003777
test_8924,0.060671
test_8925,0.011214
test_8926,0.032854
test_8927,0.584338
test_8928,0.056671
test_8929,0.039244
test_8930,0.842434
test_8931,0.016637
test_8932,0.010541
test_8933,0.0238
test_8934,0.009102
test_8935,0.007216
test_8936,0.049678
test_8937,0.018781
test_8938,0.005539
test_8939,0.011123
test_8940,0.003108
test_8941,0.002975
test_8942,0.006784
test_8943,0.021387
test_8944,0.009962
test_8945,0.524966
test_8946,0.009715
test_8947,0.071122
test_8948,0.006347
test_8949,0.100996
test_8950,0.106176
test_8951,0.581635
test_8952,0.106771
test_8953,0.005389
test_8954,0.003756
test_8955,0.03235
test_8956,0.004533
test_8957,0.258042
test_8958,0.002884
test_8959,0.109911
test_8960,0.003755
test_8961,0.18754
test_8962,0.038493
test_8963,0.008273
test_8964,0.004569
test_8965,0.010151
test_8966,0.017621
test_8967,0.00234
test_8968,0.54832
test_8969,0.004137
test_8970,0.007982
test_8971,0.010974
test_8972,0.05701
test_8973,0.029469
test_8974,0.003661
test_8975,0.011359
test_8976,0.004017
test_8977,0.004901
test_8978,0.020296
test_8979,0.010087
test_8980,0.044461
test_8981,0.005334
test_8982,0.064534
test_8983,0.016297
test_8984,0.00514
test_8985,0.005011
test_8986,0.018073
test_8987,0.050847
test_8988,0.012304
test_8989,0.043979
test_8990,0.011709
test_8991,0.046323
test_8992,0.003078
test_8993,0.012473
test_8994,0.013945
test_8995,0.757356
test_8996,0.003894
test_8997,0.01054
test_8998,0.002332
test_8999,0.405139
test_9000,0.024046
test_9001,0.003281
test_9002,0.347353
test_9003,0.047477
test_9004,0.181786
test_9005,0.01088
test_9006,0.038107
test_9007,0.003064
test_9008,0.705844
test_9009,0.179561
test_9010,0.942702
test_9011,0.025469
test_9012,0.013705
test_9013,0.686328
test_9014,0.128757
test_9015,0.019907
test_9016,0.024448
test_9017,0.003393
test_9018,0.026961
test_9019,0.010821
test_9020,0.002828
test_9021,0.008357
test_9022,0.389344
test_9023,0.455939
test_9024,0.003847
test_9025,0.089543
test_9026,0.003678
test_9027,0.489234
test_9028,0.731602
test_9029,0.019167
test_9030,0.070807
test_9031,0.086225
test_9032,0.00269
test_9033,0.036972
test_9034,0.003118
test_9035,0.0139
test_9036,0.004033
test_9037,0.104887
test_9038,0.050839
test_9039,0.002911
test_9040,0.817184
test_9041,0.01019
test_9042,0.072628
test_9043,0.019353
test_9044,0.223827
test_9045,0.048518
test_9046,0.165439
test_9047,0.011954
test_9048,0.01197
test_9049,0.003526
test_9050,0.078768
test_9051,0.017151
test_9052,0.085152
test_9053,0.04009
test_9054,0.604573
test_9055,0.00305
test_9056,0.040171
test_9057,0.044141
test_9058,0.036705
test_9059,0.002584
test_9060,0.070302
test_9061,0.018517
test_9062,0.07094
test_9063,0.003714
test_9064,0.127215
test_9065,0.019036
test_9066,0.246114
test_9067,0.004308
test_9068,0.012869
test_9069,0.005691
test_9070,0.010017
test_9071,0.006682
test_9072,0.11693
test_9073,0.005595
test_9074,0.270172
test_9075,0.918672
test_9076,0.028272
test_9077,0.008817
test_9078,0.004258
test_9079,0.138229
test_9080,0.002943
test_9081,0.231722
test_9082,0.367612
test_9083,0.006792
test_9084,0.251964
test_9085,0.011234
test_9086,0.021983
test_9087,0.003381
test_9088,0.192862
test_9089,0.017558
test_9090,0.019237
test_9091,0.005797
test_9092,0.48494
test_9093,0.228956
test_9094,0.00247
test_9095,0.503362
test_9096,0.031872
test_9097,0.003002
test_9098,0.004697
test_9099,0.01452
test_9100,0.003377
test_9101,0.002868
test_9102,0.03733
test_9103,0.925129
test_9104,0.237299
test_9105,0.003414
test_9106,0.00835
test_9107,0.008339
test_9108,0.004524
test_9109,0.01612
test_9110,0.011754
test_9111,0.021206
test_9112,0.174735
test_9113,0.003092
test_9114,0.143691
test_9115,0.180957
test_9116,0.006005
test_9117,0.472896
test_9118,0.010381
test_9119,0.003172
test_9120,0.964938
test_9121,0.002001
test_9122,0.174571
test_9123,0.004181
test_9124,0.010042
test_9125,0.006049
test_9126,0.006345
test_9127,0.182611
test_9128,0.003196
test_9129,0.513763
test_9130,0.391861
test_9131,0.020513
test_9132,0.00395
test_9133,0.013178
test_9134,0.011951
test_9135,0.579458
test_9136,0.046541
test_9137,0.012384
test_9138,0.0199
test_9139,0.098415
test_9140,0.017039
test_9141,0.01359
test_9142,0.044133
test_9143,0.054576
test_9144,0.394017
test_9145,0.057778
test_9146,0.00213
test_9147,0.973063
test_9148,0.008955
test_9149,0.002143
test_9150,0.079574
test_9151,0.003729
test_9152,0.210257
test_9153,0.073366
test_9154,0.01791
test_9155,0.014797
test_9156,0.002911
test_9157,0.209112
test_9158,0.044819
test_9159,0.005383
test_9160,0.017768
test_9161,0.233551
test_9162,0.012459
test_9163,0.003855
test_9164,0.007017
test_9165,0.015148
test_9166,0.022362
test_9167,0.003033
test_9168,0.054721
test_9169,0.005978
test_9170,0.003288
test_9171,0.018013
test_9172,0.010308
test_9173,0.063814
test_9174,0.011635
test_9175,0.22542
test_9176,0.035461
test_9177,0.605316
test_9178,0.005066
test_9179,0.00506
test_9180,0.035128
test_9181,0.004972
test_9182,0.017718
test_9183,0.002936
test_9184,0.019001
test_9185,0.032078
test_9186,0.003555
test_9187,0.911127
test_9188,0.003925
test_9189,0.002985
test_9190,0.007809
test_9191,0.209442
test_9192,0.010572
test_9193,0.003557
test_9194,0.048896
test_9195,0.047953
test_9196,0.039179
test_9197,0.013086
test_9198,0.092045
test_9199,0.007615
test_9200,0.020164
test_9201,0.036669
test_9202,0.134188
test_9203,0.124363
test_9204,0.44963
test_9205,0.006739
test_9206,0.002841
test_9207,0.139095
test_9208,0.002572
test_9209,0.002314
test_9210,0.435052
test_9211,0.054262
test_9212,0.089238
test_9213,0.072789
test_9214,0.029195
test_9215,0.020209
test_9216,0.003867
test_9217,0.00967
test_9218,0.003942
test_9219,0.007846
test_9220,0.048021
test_9221,0.068142
test_9222,0.454484
test_9223,0.003919
test_9224,0.272968
test_9225,0.005242
test_9226,0.001922
test_9227,0.020478
test_9228,0.95009
test_9229,0.12103
test_9230,0.036691
test_9231,0.071275
test_9232,0.003047
test_9233,0.023665
test_9234,0.129321
test_9235,0.03875
test_9236,0.041625
test_9237,0.027555
test_9238,0.01183
test_9239,0.00217
test_9240,0.002499
test_9241,0.0193
test_9242,0.961456
test_9243,0.475232
test_9244,0.004151
test_9245,0.013198
test_9246,0.013723
test_9247,0.010101
test_9248,0.228285
test_9249,0.134751
test_9250,0.008353
test_9251,0.111512
test_9252,0.648031
test_9253,0.087147
test_9254,0.004492
test_9255,0.060983
test_9256,0.013178
test_9257,0.076194
test_9258,0.002908
test_9259,0.130126
test_9260,0.009626
test_9261,0.017295
test_9262,0.028608
test_9263,0.20413
test_9264,0.012141
test_9265,0.01696
test_9266,0.003188
test_9267,0.097336
test_9268,0.002123
test_9269,0.680919
test_9270,0.004047
test_9271,0.011609
test_9272,0.025034
test_9273,0.011833
test_9274,0.003131
test_9275,0.002784
test_9276,0.207244
test_9277,0.007876
test_9278,0.010767
test_9279,0.005475
test_9280,0.010124
test_9281,0.288634
test_9282,0.00818
test_9283,0.011051
test_9284,0.022566
test_9285,0.003268
test_9286,0.004508
test_9287,0.043827
test_9288,0.032308
test_9289,0.30333
test_9290,0.73785
test_9291,0.114655
test_9292,0.042715
test_9293,0.057499
test_9294,0.03285
test_9295,0.006182
test_9296,0.015343
test_9297,0.02398
test_9298,0.0383
test_9299,0.008696
test_9300,0.035663
test_9301,0.002608
test_9302,0.942015
test_9303,0.003947
test_9304,0.164986
test_9305,0.005391
test_9306,0.018825
test_9307,0.006494
test_9308,0.017003
test_9309,0.00287
test_9310,0.011914
test_9311,0.005235
test_9312,0.008202
test_9313,0.026358
test_9314,0.01357
test_9315,0.020057
test_9316,0.063612
test_9317,0.381771
test_9318,0.006432
test_9319,0.024556
test_9320,0.083998
test_9321,0.003098
test_9322,0.002351
test_9323,0.022876
test_9324,0.04434
test_9325,0.015398
test_9326,0.007958
test_9327,0.014879
test_9328,0.002719
test_9329,0.005277
test_9330,0.070274
test_9331,0.016981
test_9332,0.003497
test_9333,0.015186
test_9334,0.012889
test_9335,0.612318
test_9336,0.961567
test_9337,0.0192
test_9338,0.160771
test_9339,0.098512
test_9340,0.045502
test_9341,0.00324
test_9342,0.667211
test_9343,0.003335
test_9344,0.011915
test_9345,0.836008
test_9346,0.006797
test_9347,0.865082
test_9348,0.01323
test_9349,0.025621
test_9350,0.057956
test_9351,0.002938
test_9352,0.031341
test_9353,0.08163
test_9354,0.020116
test_9355,0.003654
test_9356,0.002862
test_9357,0.002573
test_9358,0.035821
test_9359,0.025718
test_9360,0.002848
test_9361,0.006652
test_9362,0.041259
test_9363,0.119939
test_9364,0.038447
test_9365,0.048564
test_9366,0.003452
test_9367,0.025825
test_9368,0.94216
test_9369,0.019356
test_9370,0.004488
test_9371,0.011957
test_9372,0.025492
test_9373,0.007076
test_9374,0.057036
test_9375,0.005869
test_9376,0.009633
test_9377,0.093362
test_9378,0.002534
test_9379,0.004157
test_9380,0.003008
test_9381,0.11948
test_9382,0.007628
test_9383,0.030198
test_9384,0.016155
test_9385,0.004086
test_9386,0.007395
test_9387,0.012731
test_9388,0.01266
test_9389,0.449619
test_9390,0.010735
test_9391,0.123462
test_9392,0.002901
test_9393,0.005478
test_9394,0.005628
test_9395,0.00275
test_9396,0.368773
test_9397,0.004648
test_9398,0.004169
test_9399,0.086551
test_9400,0.002973
test_9401,0.015889
test_9402,0.050695
test_9403,0.02286
test_9404,0.521826
test_9405,0.959318
test_9406,0.008385
test_9407,0.011285
test_9408,0.851391
test_9409,0.044188
test_9410,0.003714
test_9411,0.119709
test_9412,0.005668
test_9413,0.02476
test_9414,0.074866
test_9415,0.016586
test_9416,0.117879
test_9417,0.018772
test_9418,0.015751
test_9419,0.017428
test_9420,0.198564
test_9421,0.013667
test_9422,0.047335
test_9423,0.002838
test_9424,0.566213
test_9425,0.013227
test_9426,0.005753
test_9427,0.089774
test_9428,0.015164
test_9429,0.020604
test_9430,0.009504
test_9431,0.004864
test_9432,0.973899
test_9433,0.173673
test_9434,0.545691
test_9435,0.027274
test_9436,0.139964
test_9437,0.050406
test_9438,0.043814
test_9439,0.014575
test_9440,0.003658
test_9441,0.118121
test_9442,0.027587
test_9443,0.007249
test_9444,0.956642
test_9445,0.056063
test_9446,0.160906
test_9447,0.007909
test_9448,0.786708
test_9449,0.101503
test_9450,0.031927
test_9451,0.021278
test_9452,0.016635
test_9453,0.007981
test_9454,0.003559
test_9455,0.0522
test_9456,0.017295
test_9457,0.002402
test_9458,0.024623
test_9459,0.003027
test_9460,0.034999
test_9461,0.010017
test_9462,0.006044
test_9463,0.007052
test_9464,0.015263
test_9465,0.004646
test_9466,0.016309
test_9467,0.342144
test_9468,0.015374
test_9469,0.020894
test_9470,0.9
test_9471,0.018293
test_9472,0.012113
test_9473,0.004051
test_9474,0.099644
test_9475,0.066673
test_9476,0.005612
test_9477,0.03646
test_9478,0.011381
test_9479,0.041744
test_9480,0.111654
test_9481,0.010235
test_9482,0.01741
test_9483,0.970579
test_9484,0.003226
test_9485,0.005334
test_9486,0.019362
test_9487,0.020288
test_9488,0.005798
test_9489,0.005222
test_9490,0.003196
test_9491,0.004335
test_9492,0.602942
test_9493,0.015628
test_9494,0.00251
test_9495,0.044438
test_9496,0.35316
test_9497,0.239457
test_9498,0.116986
test_9499,0.02288
test_9500,0.21022
test_9501,0.027006
test_9502,0.002703
test_9503,0.004063
test_9504,0.003884
test_9505,0.115758
test_9506,0.003134
test_9507,0.011419
test_9508,0.05696
test_9509,0.091686
test_9510,0.018906
test_9511,0.017751
test_9512,0.003844
test_9513,0.0075
test_9514,0.006064
test_9515,0.030571
test_9516,0.040973
test_9517,0.268351
test_9518,0.051666
test_9519,0.018998
test_9520,0.011194
test_9521,0.101903
test_9522,0.01402
test_9523,0.007116
test_9524,0.035571
test_9525,0.008224
test_9526,0.016974
test_9527,0.021111
test_9528,0.012343
test_9529,0.06744
test_9530,0.014129
test_9531,0.002093
test_9532,0.002533
test_9533,0.011991
test_9534,0.889624
test_9535,0.593804
test_9536,0.002903
test_9537,0.040581
test_9538,0.006549
test_9539,0.002502
test_9540,0.182849
test_9541,0.013793
test_9542,0.007249
test_9543,0.101599
test_9544,0.016103
test_9545,0.026208
test_9546,0.015914
test_9547,0.006523
test_9548,0.334822
test_9549,0.011301
test_9550,0.012815
test_9551,0.070635
test_9552,0.043293
test_9553,0.01679
test_9554,0.002452
test_9555,0.013008
test_9556,0.006386
test_9557,0.376468
test_9558,0.029132
test_9559,0.018051
test_9560,0.004018
test_9561,0.004254
test_9562,0.330215
test_9563,0.018742
test_9564,0.053304
test_9565,0.041143
test_9566,0.008162
test_9567,0.004969
test_9568,0.005868
test_9569,0.87496
test_9570,0.003556
test_9571,0.341735
test_9572,0.010644
test_9573,0.011756
test_9574,0.006797
test_9575,0.004612
test_9576,0.041081
test_9577,0.004831
test_9578,0.002793
test_9579,0.007839
test_9580,0.852593
test_9581,0.07427
test_9582,0.002975
test_9583,0.007263
test_9584,0.003732
test_9585,0.004585
test_9586,0.004174
test_9587,0.02888
test_9588,0.860359
test_9589,0.0723
test_9590,0.027924
test_9591,0.028463
test_9592,0.061937
test_9593,0.030361
test_9594,0.014973
test_9595,0.01938
test_9596,0.004605
test_9597,0.122485
test_9598,0.615614
test_9599,0.209209
test_9600,0.610491
test_9601,0.110126
